epoch,loss
245,0.0008582147725281
246,0.0008256060232053
247,0.0008141669649852
248,0.0008277586700084
249,0.0007989047278117
250,0.0008351533712508
251,0.0008209224490981
252,0.0008044453099414
253,0.0008108323423324
254,0.0008044614833557
255,0.000808288983535
256,0.0008285155081899
257,0.0008358544409496
258,0.0008059398858763
259,0.000777659727083
260,0.0007728319365664
261,0.0007625286345414
262,0.0007553123286925
263,0.0007572307423244
264,0.0007665903318584
265,0.0007757715758911
266,0.0008151640733038
267,0.0008355693453701
268,0.000806597211132
269,0.0008202801746804
270,0.0010748068425094
271,0.0019777503163952
272,0.0017588903983345
273,0.0013753618390875
274,0.0011010943479569
275,0.0009370766652171
276,0.0008350025163963
277,0.0007865396383706
278,0.0007739343785769
279,0.0007485922071195
280,0.0007454428816258
281,0.0007310729928403
282,0.0007171172903673
283,0.0007114714327534
284,0.000712185369117
285,0.0007335861363182
286,0.0007789417563582
287,0.0007608823029191
288,0.0007384825093183
289,0.0007285674191301
290,0.0007050149613947
291,0.0007274769568106
292,0.0006976429029323
293,0.0006849682208017
294,0.0006819520799797
295,0.0006831736730722
296,0.0006914642096186
297,0.0007043134177192
298,0.0007016804551572
299,0.0006930703640959
300,0.0007203308355417
301,0.0007112383221586
302,0.0007138411553266
303,0.0006912174756594
304,0.0006760308169759
305,0.0007026653176927
306,0.0006922090043579
307,0.0007111752527721
308,0.0006904853507876
309,0.0006758573221131
310,0.0006956404679277
311,0.0007274551317095
312,0.000715579524348
313,0.0007035739947154
314,0.0006883667776405
315,0.0055328027169135
316,0.0048104390715636
317,0.0039942356099759
318,0.0036433959987312
319,0.0036182497867834
320,0.0034213046791466
321,0.0032777500213026
322,0.0032648185708435
323,0.0028600770422267
324,0.0027647646562988
325,0.0029984018718335
326,0.0027902915353697
327,0.0024885072369019
328,0.0025350673227538
329,0.0024321512177985
330,0.0021651919143801
331,0.0022854793065333
332,0.002182360701831
333,0.0022709709366478
334,0.0020236970356966
335,0.0235007803310595
336,0.0122009495361929
337,0.0094737450015686
338,0.007969858945303
339,0.0065562399547724
340,0.0054962118821484
341,0.0041691268284228
342,0.0032855993957214
343,0.0026532781443425
344,0.0022871906846939
345,0.0020489016980198
346,0.0017454898860749
347,0.0016318658488758
348,0.0015217868356211
349,0.0014471836731813
350,0.0013710053227398
351,0.0012835825494091
352,0.0012477541098459
353,0.0012171253938937
354,0.0011354343732818
355,0.0010805582943638
356,0.0010706586763262
357,0.0011069354922732
358,0.0010561515809968
359,0.0010089263087138
360,0.0009824025550014
361,0.0009590534360281
362,0.0009492796878995
363,0.0009956290873344
364,0.0009321422216349
365,0.0009101898869543
366,0.0008850282063663
367,0.0008685710934168
368,0.0008589593732419
369,0.0008794018427752
370,0.0008575685289023
371,0.000981432904068
372,0.0009786911181262
373,0.0009005171845534
374,0.0008178207014376
375,0.0007600774434173
376,0.0007623751492549
377,0.0007891402319295
378,0.0008311045295115
379,0.0008347547541017
380,0.0007824404525481
381,0.0007580694814567
382,0.0007210051629781
383,0.0007068102464212
384,0.0007054761767254
385,0.0007232890625129
386,0.0007676179215888
387,0.0007518819128606
388,0.0007336004221412
389,0.0007096459074611
390,0.0007029084039718
391,0.0007397590476709
392,0.0007240583044698
393,0.000731711228755
394,0.0007125523129832
395,0.0007027128844388
396,0.000786400763207
397,0.0007757976972719
398,0.0009126569465955
399,0.0012614437229266
400,0.0015359189461118
401,0.0016216297434376
402,0.0015197365400603
403,0.001377120087411
404,0.0011506978577623
405,0.0009397560553181
406,0.0007872508860947
407,0.0006996146929893
408,0.000662587073055
409,0.0006202589332436
410,0.0006154889678804
411,0.0005945295200771
412,0.0005712976590508
413,0.0005584000859276
414,0.0005565165553153
415,0.0005635994020849
416,0.0005934740655079
417,0.000598636320016
418,0.0005977535980664
419,0.0005660312571784
420,0.0005955789681701
421,0.0006012925684141
422,0.0006666513814014
423,0.0006190166764316
424,0.0005652872856617
425,0.0005616269024488
426,0.0005579446525579
427,0.0005636475675384
428,0.0005765388320599
429,0.0006114714584934
430,0.0006480764880377
431,0.0006015410097981
432,0.0005584677426321
433,0.0005699016910512
434,0.0005844788448441
435,0.027790880008112816
436,0.01082213693076656
437,0.008042892862466119
438,0.006333522299038512
439,0.005029683799615928
440,0.003543244940893991
441,0.002524252637245116
442,0.0020380643462496145
443,0.001492888866258519
444,0.001220570622189414
445,0.0010742040190269194
446,0.0009864040572817128
447,0.0008754632491174908
448,0.0007957726040677656
449,0.0007494919783701855
450,0.0007033689014081444
451,0.000669850136286446
452,0.0006519775183516599
453,0.0006256992124863679
454,0.0006452176492616889
455,0.0006202446391052078
456,0.0006070385958688954
457,0.0005687815830155852
458,0.0005504282307811081
459,0.0005421670530700968
460,0.0005479533075621086
461,0.0005487950291440246
462,0.0005324758849816309
463,0.0005514909862540662
464,0.0005136092617509089
465,0.0005321444519462862
466,0.0005352854551303954
467,0.0005226071197761311
468,0.0005306410866545601
469,0.0004996651578472839
470,0.0004935868713627791
471,0.00047125243526395587
472,0.00046005521740187847
473,0.0004623124564421319
474,0.00047224620911514475
475,0.0005086984061303415
476,0.000708739744454977
477,0.0006642205989919603
478,0.0005509182298001612
479,0.0004890553134914842
480,0.00045726836625752706
481,0.00045438645923111053
482,0.000453234569812637
483,0.0004419658175070903
484,0.00044188391239870163
485,0.00044149985686609786
486,0.00043102678665447804
487,0.000432126237899952
488,0.000423983078993236
489,0.0004294718341303191
490,0.000446939315657974
491,0.00045296644453801926
492,0.0004545780733072509
493,0.00045837529302973835
494,0.0004503984541987025
495,0.0004395209405282956
496,0.0004567674934930567
497,0.000448126684031671
498,0.00044070075437914404
499,0.0004554950324485877
500,0.0004432779581596454
501,0.00046393780697447556
502,0.0004710145405538025
503,0.00045899429824203253
504,0.0004623308514488772
505,0.0004340627097657749
506,0.0004339408381686856
507,0.00044512160959476164
508,0.0004453826293770579
509,0.0004327855283571851
510,0.0004543054133786687
511,0.0005026041097672922
512,0.00047571906387539845
513,0.00045043093130169877
514,0.000447081310474979
515,0.00046849268394344977
516,0.0004977787584288134
517,0.0006533991185105627
518,0.001925273892647099
519,0.024805167312955574
520,0.051741753660497214
521,0.04789394920780545
522,0.04749618754500434
523,0.04729751621683439
524,0.04626353510788509
525,0.04597554320380801
526,0.04579323796289308
527,0.04589732718609628
528,0.04594761115454492
529,0.04544616082594508
530,0.04505837708711624
531,0.04525761111151604
532,0.044942256063222885
533,0.04493231503736405
534,0.04495510192854064
